stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
813,Airport & Brookview SE,AIRPORT HWY & BROOKVIEW DR,41.621365,-83.637608,,,,,,0
814,Airport & Bronx NE,AIRPORT HWY & BRONX DR,41.629784,-83.602717,,,,,,0
815,Airport & Bronx SW,AIRPORT HWY & BRONX DR,41.629478,-83.603686,,,,,,0
816,Airport & Brysen SW,AIRPORT HWY & BRYSEN AVE,41.62614,-83.617745,,,,,,0
817,Airport & Byrne NW,AIRPORT HWY & S BYRNE RD,41.624217,-83.626525,,,,,,0
818,Airport & Byrne SW,AIRPORT HWY & S BYRNE RD,41.623961,-83.626637,,,,,,0
819,Airport & Caswell SW,AIRPORT HWY & CASWELL AVE,41.628432,-83.608161,,,,,,0
820,Airport & Colima SW,AIRPORT HWY & COLIMA DR,41.629251,-83.604669,,,,,,0
821,Airport & Colima NE,AIRPORT HWY & COLIMA DR,41.629487,-83.604008,,,,,,0
822,Airport & Durango NE,AIRPORT HWY & DURANGO DR,41.629199,-83.605299,,,,,,0
823,Airport & Durango SW,AIRPORT HWY & DURANGO DR,41.628983,-83.605835,,,,,,0
824,Airport & Elmdale NE,AIRPORT HWY & ELMDALE RD,41.626723,-83.615778,,,,,,0
825,Airport & Elmdale SE,AIRPORT HWY & ELMDALE RD,41.626912,-83.614502,,,,,,0
826,Airport & Foredale NE,AIRPORT HWY & FOREDALE AVE,41.626133,-83.61824,,,,,,0
827,Airport & Four Seasons NE,AIRPORT HWY & 4 SEASONS DR,41.617658,-83.655019,,,,,,0
828,Airport & Gawil NE,AIRPORT HWY & GAWIL AVE,41.625612,-83.620386,,,,,,0
829,Airport & Greenridge NE,AIRPORT HWY & GREENRIDGE DR,41.616662,-83.669099,,,,,,0
830,Airport & Greenridge NW,AIRPORT HWY & GREENRIDGE DR,41.616479,-83.671376,,,,,,0
831,Airport & Greystone NW,AIRPORT HWY & GREYSTONE PKWY,41.618328,-83.65125,,,,,,0
832,Airport & Greystone SW,AIRPORT HWY & GREYSTONE PKWY,41.618028,-83.651975,,,,,,0
833,Airport & Home Depot N,5820 AIRPORT HWY,41.614576,-83.680128,,,,,,0
834,Airport & Henderson NE,AIRPORT HWY & HENDERSON ST,41.628244,-83.609265,,,,,,0
835,Airport & Henderson NW,AIRPORT HWY & HENDERSON ST,41.627246,-83.613584,,,,,,0
836,Airport & Highland NW,AIRPORT HWY & HIGHLAND LN,41.62267,-83.632857,,,,,,0
837,Airport & Bernath NW- Discontinued,AIRPORT HWY & S HOLLAND SYLVANIA RD,41.615354,-83.676554,,,,,,0
838,Airport & Melvin NE,AIRPORT HWY & MELVIN DR,41.616752,-83.663142,,,,,,0
839,Airport & Nela NE,AIRPORT HWY & NELA PKWY,41.616719,-83.665664,,,,,,0
840,Airport & Nela SW,AIRPORT HWY & NELA PKWY,41.616506,-83.668126,,,,,,0
841,Airport & Pinebrook SW,AIRPORT HWY & PINEBROOK PKWY,41.617599,-83.654477,,,,,,0
842,Airport & Sugar Creek NE,AIRPORT HWY & SUGAR CREEK LN,41.619353,-83.646707,,,,,,0
843,Airport & Sugar Creek SW,AIRPORT HWY & SUGAR CREEK LN,41.619023,-83.647282,,,,,,0
844,Airport & Seymour SW,AIRPORT HWY & SEYMOUR RD,41.617187,-83.656784,,,,,,0
845,Airport & Shasta SE,AIRPORT HWY & SHASTA DR,41.63382,-83.589298,,,,,,0
846,Airport & Shea NE,AIRPORT HWY & SHEA ST,41.628856,-83.606829,,,,,,0
847,Airport & Storrs SE,AIRPORT HWY & STORRS ST,41.634809,-83.586927,,,,,,0
848,Airport & Thornwood SW,AIRPORT HWY & THORNWOOD DR,41.625441,-83.620635,,,,,,0
849,Aiport & Western SE,AIRPORT HWY & WESTERN AVE,41.635666,-83.584772,,,,,,0
850,Airport & Westgate SW,AIRPORT HWY & WESTGATE RD,41.616532,-83.660956,,,,,,0
851,Airport & Williamsdale SE,AIRPORT HWY & WILLIAMSDALE DR,41.630164,-83.600847,,,,,,0
852,Airport & Wyman NE,AIRPORT HWY & WYMAN ST,41.62487,-83.623505,,,,,,0
853,Airport & Wyman SW,AIRPORT HWY & WYMAN ST,41.624627,-83.624013,,,,,,0
854,Airport & Wenz NE,AIRPORT HWY & WENZ RD,41.620164,-83.643348,,,,,,0
855,Airport & Wenz SW,AIRPORT HWY & WENZ RD,41.619825,-83.64408,,,,,,0
856,Alexis & Acoma NE,W ALEXIS RD & ACOMA DR,41.720779,-83.629767,,,,,,0
858,Albion & Delaware NE,ALBION ST & W DELAWARE AVE,41.671476,-83.571449,,,,,,0
859,Albion & Delaware NW,ALBION ST & W DELAWARE AVE,41.671271,-83.571737,,,,,,0
860,Alexis & Bennett SW,W ALEXIS RD & BENNETT RD,41.721664,-83.557074,,,,,,0
861,Alexis & Benore SE,E ALEXIS RD & BENORE RD,41.7228,-83.514501,,,,,,0
862,Alexis & Benalex NW,W ALEXIS RD & BENALEX DR,41.721753,-83.558002,,,,,,0
863,Alexis & Davida SWW,W ALEXIS RD & DAVIDA DR,41.721548,-83.561485,,,,,,0
865,Alexis & Clover NE,W ALEXIS RD & CLOVER LN,41.720547,-83.639271,,,,,,0
866,Alexis & Clover SW,W ALEXIS RD & CLOVER LN,41.720395,-83.640376,,,,,,0
867,Alexis & Comet NE,W ALEXIS RD & COMET AVE,41.720477,-83.642918,,,,,,0
868,Alexis & Comet SW,W ALEXIS RD & COMET AVE,41.720267,-83.644303,,,,,,0
869,Alexis & Curson NE,W ALEXIS RD & CURSON DR,41.721394,-83.580962,,,,,,0
870,Alexis & Curson SW,W ALEXIS RD & CURSON DR,41.721242,-83.581609,,,,,,0
871,Alexis & Davida NE,W ALEXIS RD & DAVIDA DR,41.721753,-83.559106,,,,,,0
874,Alexis & Donnelly NE,W ALEXIS RD & DONNELLY RD,41.720826,-83.626106,,,,,,0
875,Alexis & Donnelly SW,W ALEXIS RD & DONNELLY RD,41.720645,-83.626657,,,,,,0
877,Alexis & Gage NE,W ALEXIS RD & GAGE RD,41.721514,-83.575729,,,,,,0
878,Alexis & Gage SW,W ALEXIS RD & GAGE RD,41.721334,-83.577682,,,,,,0
879,Alexis & Hagman SW,E ALEXIS RD & HAGMAN RD,41.722871,-83.511091,,,,,,0
880,Alexis & Harvest SW,W ALEXIS RD & HARVEST LN,41.720534,-83.63421,,,,,,0
882,Alexis & Home SW,W ALEXIS RD & HOME LN,41.720569,-83.632492,,,,,,0
883,Alexis & Livingston SW,W ALEXIS RD & LIVINGSTON DR,41.721187,-83.58799,,,,,,0
884,Alexis & Lewis NE,W ALEXIS RD & LEWIS AVE,41.721651,-83.564995,,,,,,0
885,Alexis & Lewis NW,W ALEXIS RD & LEWIS AVE,41.721614,-83.567541,,,,,,0
887,Alexis & Meteor NE,W ALEXIS RD & METEOR AVE,41.720644,-83.636343,,,,,,0
888,Alexis & Meteor SE,W ALEXIS RD & METEOR AVE,41.720514,-83.635549,,,,,,0
891,Alexis & Murnen SW,W ALEXIS RD & MURNEN RD,41.720607,-83.627844,,,,,,0
892,Alexis & Opportunity NE,W ALEXIS RD & OPPORTUNITY DR,41.721558,-83.569926,,,,,,0
893,Alexis & Opportunity SW,W ALEXIS RD & OPPORTUNITY DR,41.721419,-83.570849,,,,,,0
894,Alexis & Pickard NE,W ALEXIS RD & PICKARD DR,41.721322,-83.588331,,,,,,0
895,Alexis & Raddatz NE,W ALEXIS RD & RADDATZ DR,41.721717,-83.561952,,,,,,0
896,Alexis & Raddatz NW,W ALEXIS RD & RADDATZ DR,41.721668,-83.563506,,,,,,0
897,Alexis & Rambo NE,W ALEXIS RD & RAMBO LN,41.72079,-83.628629,,,,,,0
898,Alexis & Rambo SW,3000 W ALEXIS RD,41.720612,-83.629649,,,,,,0
899,Alexis & Rowland NE,W ALEXIS RD & E ROWLAND RD,41.721313,-83.595313,,,,,,0
900,Alexis & Stockbridge NE,W ALEXIS RD & STOCKBRIDGE DR,41.721903,-83.552163,,,,,,0
901,Alexis & Semoff NE,W ALEXIS RD & SEMOFF DR,41.721268,-83.599861,,,,,,0
902,Alexis & Secor W,W ALEXIS RD & SECOR RD,41.720673,-83.624489,,,,,,0
903,Alexis & Silverside NE,W ALEXIS RD & SILVERSIDE DR,41.721829,-83.555021,,,,,,0
904,Alexis & Silverside SW,W ALEXIS RD & SILVERSIDE DR,41.721627,-83.553918,,,,,,0
905,Alexis & Telegraph NE,E ALEXIS RD & TELEGRAPH RD,41.722183,-83.544633,,,,,,0
906,Alexis & Tetherwood NE,W ALEXIS RD & TETHERWOOD DR,41.721308,-83.594116,,,,,,0
